CLIENTNUM;Attrition_Flag;Gender;Dependent_count;Education_Level;Marital_Status;Income_Category;Card_Category;Months_on_book;Total_Relationship_Count;Months_Inactive_12_mon;Contacts_Count_12_mon;Total_Revolving_Bal;Avg_Open_To_Buy;Total_Amt_Chng_Q4_Q1;Total_Trans_Amt;Total_Trans_Ct;Total_Ct_Chng_Q4_Q1;Avg_Utilization_Ratio;Customer_Age;Credit_Limit;Age_Group;Average_Transaction_Value;Monthly_Average_Spending;Utilization_Level;Churn_Flag;Customer_Segment;Risk_Score;Risk_Level
779993208;Existing Customer;F;2;Uneducated;Married;Less than $40K;Blue;28;3;3;3;0;7049;0,988;1475;27;1,7;0;38;7049;36-45;54,62962963;122,9166667;Low;0;At Risk;3;Medium Risk
714111333;Existing Customer;M;1;High School;Married;$60K - $80K;Blue;46;6;1;3;0;5381;0,746;1910;38;1;0;55;5381;46-55;50,26315789;159,1666667;Low;0;At Risk;3;Medium Risk
719883858;Existing Customer;M;2;Graduate;Married;Less than $40K;Blue;48;4;1;0;0;2774;0,721;1258;33;0,435;0;58;2774;56+;38,12121212;104,8333333;Low;0;At Risk;3;Medium Risk
717138558;Existing Customer;M;0;Post-Graduate;Married;$40K - $60K;Blue;16;5;1;3;0;3665;0,737;1813;31;0,409;0;28;3665;25-35;58,48387097;151,0833333;Low;0;At Risk;3;Medium Risk
719621958;Existing Customer;M;3;Graduate;Unknown;$60K - $80K;Blue;28;3;2;3;0;4365;0,32;1720;40;0,379;0;43;4365;36-45;43;143,3333333;Low;0;At Risk;3;Medium Risk
771196083;Existing Customer;M;4;Graduate;Married;$80K - $120K;Blue;34;6;3;3;0;18178;0,922;1837;37;0,682;0;47;18178;46-55;49,64864865;153,0833333;Low;0;At Risk;3;Medium Risk
710562258;Existing Customer;M;1;Graduate;Married;$80K - $120K;Blue;33;5;4;3;0;19214;0,998;3407;47;1,136;0;44;19214;36-45;72,4893617;283,9166667;Low;0;At Risk;3;Medium Risk
716811483;Existing Customer;F;2;Uneducated;Married;Less than $40K;Blue;24;4;2;1;0;2063;0,553;1859;43;0,536;0;30;2063;25-35;43,23255814;154,9166667;Low;0;At Risk;3;Medium Risk
717171408;Existing Customer;M;1;Unknown;Married;$80K - $120K;Blue;26;6;2;1;0;9959;0,57;2021;41;0,783;0;36;9959;36-45;49,29268293;168,4166667;Low;0;At Risk;3;Medium Risk
715187733;Existing Customer;F;1;Unknown;Single;Unknown;Blue;15;3;4;3;0;5464;0,7;2473;46;0,484;0;26;5464;25-35;53,76086957;206,0833333;Low;0;At Risk;3;Medium Risk
717124983;Existing Customer;F;1;Uneducated;Married;$40K - $60K;Blue;43;3;1;1;0;4760;0,564;1459;20;0,538;0;62;4760;56+;72,95;121,5833333;Low;0;At Risk;3;Medium Risk
773270058;Existing Customer;M;5;High School;Married;$80K - $120K;Blue;50;4;2;3;0;13427;0,521;1337;27;0,588;0;57;13427;56+;49,51851852;111,4166667;Low;0;At Risk;3;Medium Risk
708816408;Existing Customer;M;4;Uneducated;Single;$80K - $120K;Blue;32;4;6;3;0;21756;0,817;3063;71;0,511;0;41;21756;36-45;43,14084507;255,25;Low;0;At Risk;3;Medium Risk
754457883;Existing Customer;M;2;Unknown;Single;Less than $40K;Blue;42;4;2;2;0;4834;0,998;1876;35;1,059;0;49;4834;46-55;53,6;156,3333333;Low;0;At Risk;3;Medium Risk
789220008;Existing Customer;M;3;High School;Married;$80K - $120K;Blue;45;5;2;2;0;4531;0,491;1425;27;1,077;0;56;4531;56+;52,77777778;118,75;Low;0;At Risk;3;Medium Risk
713672208;Existing Customer;M;1;Doctorate;Divorced;$60K - $80K;Blue;33;3;5;2;0;19939;1,03;3342;76;0,462;0;50;19939;46-55;43,97368421;278,5;Low;0;At Risk;3;Medium Risk
756629133;Existing Customer;F;1;Graduate;Single;Less than $40K;Blue;54;3;2;2;0;2721;0,734;2088;37;0,682;0;61;2721;56+;56,43243243;174;Low;0;At Risk;3;Medium Risk
811705233;Existing Customer;M;2;Unknown;Single;$40K - $60K;Blue;40;6;4;3;0;7037;0,583;4099;71;0,69;0;45;7037;36-45;57,73239437;341,5833333;Low;0;At Risk;3;Medium Risk
716134533;Existing Customer;M;4;College;Single;$80K - $120K;Blue;34;4;4;3;0;22074;1,199;4406;80;0,739;0;44;22074;36-45;55,075;367,1666667;Low;0;At Risk;3;Medium Risk
765731433;Existing Customer;F;3;Graduate;Divorced;Unknown;Blue;41;3;4;3;0;7860;0,598;3512;76;0,617;0;48;7860;46-55;46,21052632;292,6666667;Low;0;At Risk;3;Medium Risk
719929758;Existing Customer;F;1;Doctorate;Married;Unknown;Blue;37;6;4;3;0;4181;0,912;3057;54;0,688;0;50;4181;46-55;56,61111111;254,75;Low;0;At Risk;3;Medium Risk
708507483;Existing Customer;F;3;College;Divorced;Less than $40K;Blue;31;6;4;3;0;1477;0,756;4802;82;0,864;0;43;1477;36-45;58,56097561;400,1666667;Low;0;At Risk;3;Medium Risk
720755658;Existing Customer;F;2;Doctorate;Married;Less than $40K;Blue;32;6;6;0;0;1592;0,745;4172;70;0,75;0;42;1592;36-45;59,6;347,6666667;Low;0;At Risk;3;Medium Risk
717669483;Existing Customer;M;1;Graduate;Single;$80K - $120K;Blue;44;3;3;1;0;34516;0,551;1737;38;0,9;0;52;34516;46-55;45,71052632;144,75;Low;0;At Risk;3;Medium Risk
720614658;Existing Customer;M;2;High School;Divorced;$60K - $80K;Blue;25;6;4;2;0;2978;0,49;3879;95;0,583;0;40;2978;36-45;40,83157895;323,25;Low;0;At Risk;3;Medium Risk
779070033;Existing Customer;F;0;College;Single;Less than $40K;Blue;44;3;4;2;0;1938;0,536;3974;56;0,931;0;63;1938;56+;70,96428571;331,1666667;Low;0;At Risk;3;Medium Risk
718256658;Existing Customer;F;3;Uneducated;Married;Less than $40K;Blue;38;6;5;1;0;2728;0,879;4554;75;0,744;0;45;2728;36-45;60,72;379,5;Low;0;At Risk;3;Medium Risk
710453283;Existing Customer;F;3;Uneducated;Single;Less than $40K;Blue;27;5;4;2;0;2035;0,779;4107;82;0,783;0;40;2035;36-45;50,08536585;342,25;Low;0;At Risk;3;Medium Risk
798717783;Existing Customer;F;2;Unknown;Single;Less than $40K;Blue;45;3;6;1;0;3250;0,601;4752;84;0,75;0;51;3250;46-55;56,57142857;396;Low;0;At Risk;3;Medium Risk
710636208;Existing Customer;M;3;Uneducated;Married;$120K +;Blue;40;3;5;3;0;34516;0,922;3847;74;0,805;0;51;34516;46-55;51,98648649;320,5833333;Low;0;At Risk;3;Medium Risk
765847383;Existing Customer;M;1;Graduate;Married;$120K +;Blue;43;4;5;3;0;20958;0,769;4425;78;0,696;0;50;20958;46-55;56,73076923;368,75;Low;0;At Risk;3;Medium Risk
710864358;Existing Customer;F;2;Doctorate;Married;Unknown;Blue;45;6;6;2;0;6501;0,651;5074;81;0,688;0;51;6501;46-55;62,64197531;422,8333333;Low;0;At Risk;3;Medium Risk
713119308;Existing Customer;F;3;Unknown;Single;Less than $40K;Blue;39;4;4;3;0;1852;0,801;4339;82;0,783;0;50;1852;46-55;52,91463415;361,5833333;Low;0;At Risk;3;Medium Risk
716328558;Existing Customer;M;2;Uneducated;Married;$80K - $120K;Blue;38;4;5;2;0;11434;0,84;4520;83;0,844;0;46;11434;46-55;54,45783133;376,6666667;Low;0;At Risk;3;Medium Risk
757527033;Existing Customer;F;2;College;Single;Less than $40K;Blue;46;3;5;2;0;2153;0,766;4628;69;0,971;0;53;2153;46-55;67,07246377;385,6666667;Low;0;At Risk;3;Medium Risk
789601308;Existing Customer;M;3;Unknown;Married;$120K +;Blue;52;4;5;3;0;12398;0,785;4228;93;0,788;0;58;12398;56+;45,46236559;352,3333333;Low;0;At Risk;3;Medium Risk
718031508;Existing Customer;M;4;College;Divorced;$80K - $120K;Blue;37;6;5;1;0;1535;0,77;5168;76;0,81;0;45;1535;36-45;68;430,6666667;Low;0;At Risk;3;Medium Risk
719973033;Existing Customer;F;1;Unknown;Married;Less than $40K;Blue;37;5;5;2;0;3208;0,923;4531;86;0,83;0;49;3208;46-55;52,68604651;377,5833333;Low;0;At Risk;3;Medium Risk
803606958;Existing Customer;F;3;Graduate;Single;Less than $40K;Blue;52;5;5;0;0;3085;0,719;3946;73;0,825;0;57;3085;56+;54,05479452;328,8333333;Low;0;At Risk;3;Medium Risk
716666133;Existing Customer;M;4;Graduate;Single;$120K +;Blue;39;6;4;1;0;19350;0,982;4657;70;0,795;0;51;19350;46-55;66,52857143;388,0833333;Low;0;At Risk;3;Medium Risk
712514508;Existing Customer;M;2;Unknown;Married;$120K +;Blue;37;6;4;2;0;11354;1,007;3073;49;1,227;0;47;11354;46-55;62,71428571;256,0833333;Low;0;At Risk;3;Medium Risk
719061933;Existing Customer;F;4;Graduate;Married;Unknown;Blue;34;6;4;2;0;2105;0,656;4190;67;0,914;0;44;2105;36-45;62,53731343;349,1666667;Low;0;At Risk;3;Medium Risk
783393633;Existing Customer;M;3;Graduate;Unknown;$80K - $120K;Blue;37;6;4;3;0;1530;0,635;4256;78;0,773;0;46;1530;46-55;54,56410256;354,6666667;Low;0;At Risk;3;Medium Risk
802455633;Existing Customer;F;1;Unknown;Single;Less than $40K;Blue;50;4;4;1;0;1698;0,847;4371;74;0,897;0;56;1698;56+;59,06756757;364,25;Low;0;At Risk;3;Medium Risk
716157408;Existing Customer;M;0;High School;Married;$60K - $80K;Blue;46;4;4;2;0;1590;0,556;4229;73;1,086;0;53;1590;46-55;57,93150685;352,4166667;Low;0;At Risk;3;Medium Risk
713305233;Existing Customer;M;2;Graduate;Single;$80K - $120K;Blue;46;5;5;2;0;4994;0,717;4802;81;0,761;0;55;4994;46-55;59,28395062;400,1666667;Low;0;At Risk;3;Medium Risk
803339583;Existing Customer;F;2;Post-Graduate;Married;Less than $40K;Blue;44;4;4;2;0;1644;1,033;4898;82;0,783;0;49;1644;46-55;59,73170732;408,1666667;Low;0;At Risk;3;Medium Risk
720403008;Existing Customer;F;3;Uneducated;Married;Unknown;Blue;38;4;4;1;0;11486;0,383;4918;79;0,549;0;50;11486;46-55;62,25316456;409,8333333;Low;0;At Risk;3;Medium Risk
795844983;Existing Customer;F;3;High School;Married;$40K - $60K;Blue;39;6;4;1;0;2851;0,482;3916;64;0,829;0;45;2851;36-45;61,1875;326,3333333;Low;0;At Risk;3;Medium Risk
711994458;Existing Customer;F;4;High School;Married;Unknown;Blue;39;6;4;0;0;1537;0,712;4234;75;0,786;0;47;1537;46-55;56,45333333;352,8333333;Low;0;At Risk;3;Medium Risk
790204983;Existing Customer;F;2;Graduate;Married;Unknown;Blue;40;4;5;3;0;3131;0,811;4507;93;0,632;0;46;3131;46-55;48,46236559;375,5833333;Low;0;At Risk;3;Medium Risk
710542983;Existing Customer;F;4;Graduate;Married;Less than $40K;Blue;21;4;6;0;0;1930;0,815;5033;87;0,582;0;48;1930;46-55;57,85057471;419,4166667;Low;0;At Risk;3;Medium Risk
718629858;Existing Customer;F;2;Uneducated;Married;Unknown;Blue;32;5;5;3;0;4708;0,718;4597;89;0,679;0;42;4708;36-45;51,65168539;383,0833333;Low;0;At Risk;3;Medium Risk
823149483;Existing Customer;F;1;Post-Graduate;Single;$40K - $60K;Blue;48;1;5;3;0;1766;0,769;4643;76;0,617;0;52;1766;46-55;61,09210526;386,9166667;Low;0;At Risk;3;Medium Risk
718632933;Existing Customer;F;1;College;Single;Less than $40K;Blue;46;1;5;1;0;1552;0,762;4731;71;0,651;0;58;1552;56+;66,63380282;394,25;Low;0;At Risk;3;Medium Risk
757594083;Existing Customer;F;1;Unknown;Married;Unknown;Blue;45;2;4;0;0;23486;0,616;4530;74;0,762;0;52;23486;46-55;61,21621622;377,5;Low;0;At Risk;3;Medium Risk
709200633;Existing Customer;F;1;Graduate;Single;Unknown;Blue;49;1;4;3;0;2721;0,508;5443;73;0,973;0;55;2721;46-55;74,56164384;453,5833333;Low;0;At Risk;3;Medium Risk
789507408;Existing Customer;F;3;College;Unknown;Unknown;Blue;40;2;6;1;0;2337;0,586;5203;90;0,765;0;48;2337;46-55;57,81111111;433,5833333;Low;0;At Risk;3;Medium Risk
823629333;Existing Customer;M;4;Uneducated;Married;$40K - $60K;Blue;38;1;4;1;0;2444;0,788;4220;50;1,174;0;42;2444;36-45;84,4;351,6666667;Low;0;At Risk;3;Medium Risk
710518308;Existing Customer;F;2;Doctorate;Married;Less than $40K;Blue;35;1;4;2;0;1685;0,457;4155;85;0,667;0;54;1685;46-55;48,88235294;346,25;Low;0;At Risk;3;Medium Risk
825838908;Existing Customer;F;1;Uneducated;Single;Less than $40K;Blue;35;1;5;1;0;1961;0,631;4846;92;0,84;0;39;1961;36-45;52,67391304;403,8333333;Low;0;At Risk;3;Medium Risk
716926758;Existing Customer;F;2;Uneducated;Single;Less than $40K;Blue;27;2;6;2;0;1965;0,608;4268;91;0,857;0;40;1965;36-45;46,9010989;355,6666667;Low;0;At Risk;3;Medium Risk
710300733;Existing Customer;M;3;High School;Single;$120K +;Blue;27;2;4;1;0;34516;0,919;13781;106;0,797;0;38;34516;36-45;130,009434;1148,416667;Low;0;At Risk;3;Medium Risk
714682233;Existing Customer;M;3;Graduate;Married;$80K - $120K;Blue;43;1;4;1;0;9959;0,751;14948;125;0,866;0;48;9959;46-55;119,584;1245,666667;Low;0;At Risk;3;Medium Risk
771544533;Attrited Customer;F;5;High School;Married;Unknown;Blue;30;3;1;4;0;3578;0,759;1015;36;0,44;0;42;3578;36-45;28,19444444;84,58333333;Low;1;Inactive;4;High Risk
716053083;Attrited Customer;M;2;Graduate;Married;$120K +;Blue;21;2;2;4;0;27992;0,433;837;18;1;0;33;27992;25-35;46,5;69,75;Low;1;Inactive;4;High Risk
719818983;Attrited Customer;M;1;College;Divorced;$80K - $120K;Blue;28;1;3;4;0;12464;0,864;1195;35;0,522;0;39;12464;36-45;34,14285714;99,58333333;Low;1;Inactive;4;High Risk
808273533;Attrited Customer;M;2;High School;Single;$60K - $80K;Blue;34;3;4;3;0;1818;0,651;2054;55;0,774;0;39;1818;36-45;37,34545455;171,1666667;Low;1;Inactive;4;High Risk
785011383;Attrited Customer;F;0;Uneducated;Divorced;$40K - $60K;Blue;30;1;3;4;0;2190;0,908;1412;38;0,583;0;36;2190;36-45;37,15789474;117,6666667;Low;1;Inactive;4;High Risk
711224733;Attrited Customer;M;0;High School;Married;$120K +;Blue;27;3;3;4;0;22382;0,418;695;10;0,25;0;32;22382;25-35;69,5;57,91666667;Low;1;Inactive;4;High Risk
718577958;Attrited Customer;M;2;Uneducated;Married;$120K +;Blue;26;2;3;4;0;8906;0,315;809;15;0,25;0;39;8906;36-45;53,93333333;67,41666667;Low;1;Inactive;4;High Risk
711562833;Attrited Customer;M;4;Graduate;Married;$80K - $120K;Blue;24;6;3;4;0;12634;0,323;717;18;0,286;0;35;12634;25-35;39,83333333;59,75;Low;1;Inactive;4;High Risk
720181758;Attrited Customer;M;0;Doctorate;Married;$120K +;Blue;22;3;3;4;0;8654;0,446;850;18;0,385;0;37;8654;36-45;47,22222222;70,83333333;Low;1;Inactive;4;High Risk
709564683;Attrited Customer;M;2;Graduate;Married;$40K - $60K;Blue;22;3;3;5;0;4739;0,363;886;21;0,4;0;32;4739;25-35;42,19047619;73,83333333;Low;1;Inactive;4;High Risk
713104458;Attrited Customer;M;2;Graduate;Single;$40K - $60K;Blue;31;3;3;5;0;7869;0,692;998;25;0,562;0;46;7869;46-55;39,92;83,16666667;Low;1;Inactive;4;High Risk
710586483;Attrited Customer;F;0;High School;Single;Unknown;Blue;13;1;2;4;0;6152;0,391;968;23;0,533;0;26;6152;25-35;42,08695652;80,66666667;Low;1;Inactive;4;High Risk
709785783;Attrited Customer;F;0;Graduate;Single;Less than $40K;Blue;25;5;3;4;0;2300;0,877;1485;34;0,478;0;35;2300;25-35;43,67647059;123,75;Low;1;Inactive;4;High Risk
789853533;Attrited Customer;M;3;High School;Married;$40K - $60K;Blue;44;2;1;5;0;3032;0,949;1037;14;2,5;0;54;3032;46-55;74,07142857;86,41666667;Low;1;Inactive;4;High Risk
827984658;Attrited Customer;M;3;Post-Graduate;Married;$80K - $120K;Blue;45;3;0;4;0;23870;0,604;1885;39;0,345;0;49;23870;46-55;48,33333333;157,0833333;Low;1;Inactive;4;High Risk
787460883;Attrited Customer;M;3;Uneducated;Married;$40K - $60K;Blue;28;3;3;4;0;11091;0,522;1234;34;0,308;0;41;11091;36-45;36,29411765;102,8333333;Low;1;Inactive;4;High Risk
821149008;Attrited Customer;M;2;Graduate;Single;$80K - $120K;Blue;48;6;2;4;0;34516;0,539;1661;40;0,6;0;52;34516;46-55;41,525;138,4166667;Low;1;Inactive;4;High Risk
738627708;Attrited Customer;F;2;Unknown;Single;Unknown;Blue;41;5;3;4;0;5984;0,551;1838;42;0,556;0;49;5984;46-55;43,76190476;153,1666667;Low;1;Inactive;4;High Risk
720725058;Attrited Customer;F;1;Graduate;Single;Less than $40K;Blue;37;1;3;4;0;7176;0,45;1375;33;0,65;0;51;7176;46-55;41,66666667;114,5833333;Low;1;Inactive;4;High Risk
715570533;Attrited Customer;M;3;Post-Graduate;Unknown;$120K +;Blue;35;2;2;6;0;34516;0,464;1632;44;0,333;0;48;34516;46-55;37,09090909;136;Low;1;Inactive;4;High Risk
804673308;Attrited Customer;M;5;Uneducated;Married;$40K - $60K;Blue;44;2;3;4;0;3893;0,662;1866;37;0,947;0;49;3893;46-55;50,43243243;155,5;Low;1;Inactive;4;High Risk
717242058;Attrited Customer;F;5;Graduate;Married;Less than $40K;Blue;39;2;3;4;0;3981;0,764;2134;42;0,355;0;43;3981;36-45;50,80952381;177,8333333;Low;1;Inactive;4;High Risk
714629358;Attrited Customer;F;3;Graduate;Divorced;$40K - $60K;Blue;34;2;3;4;0;4948;0,392;1796;41;0,519;0;54;4948;46-55;43,80487805;149,6666667;Low;1;Inactive;4;High Risk
794560833;Attrited Customer;F;3;Graduate;Married;$40K - $60K;Blue;31;6;3;6;0;5496;0,548;1913;34;0,308;0;47;5496;46-55;56,26470588;159,4166667;Low;1;Inactive;4;High Risk
714097683;Attrited Customer;F;2;Graduate;Married;$40K - $60K;Blue;49;3;3;4;0;1809;0,569;2123;44;0,571;0;55;1809;46-55;48,25;176,9166667;Low;1;Inactive;4;High Risk
719770158;Attrited Customer;F;3;Post-Graduate;Single;Less than $40K;Blue;49;1;4;3;0;8516;0,549;2189;37;0,276;0;54;8516;46-55;59,16216216;182,4166667;Low;1;Inactive;4;High Risk
718735908;Attrited Customer;M;4;Graduate;Single;$120K +;Blue;35;3;4;3;0;7015;0,456;1799;51;0,645;0;47;7015;46-55;35,2745098;149,9166667;Low;1;Inactive;4;High Risk
708633783;Attrited Customer;M;3;Uneducated;Single;$80K - $120K;Blue;30;3;2;4;0;11336;0,691;1809;39;0,345;0;43;11336;36-45;46,38461538;150,75;Low;1;Inactive;4;High Risk
708834483;Attrited Customer;M;2;Doctorate;Married;$80K - $120K;Blue;29;1;2;5;0;17667;0,569;1775;42;0,556;0;46;17667;46-55;42,26190476;147,9166667;Low;1;Inactive;4;High Risk
716390958;Attrited Customer;M;4;Unknown;Married;$120K +;Blue;31;1;4;3;0;26107;0,55;1697;47;0,424;0;45;26107;36-45;36,10638298;141,4166667;Low;1;Inactive;4;High Risk
772574283;Attrited Customer;F;2;Graduate;Married;$40K - $60K;Blue;40;3;1;4;0;7191;0,565;1654;30;0,579;0;50;7191;46-55;55,13333333;137,8333333;Low;1;Inactive;4;High Risk
718473558;Attrited Customer;F;3;Doctorate;Single;Less than $40K;Blue;18;5;3;4;0;8668;0,275;1402;38;0,31;0;42;8668;36-45;36,89473684;116,8333333;Low;1;Inactive;4;High Risk
709338633;Attrited Customer;F;1;Graduate;Single;$40K - $60K;Blue;37;2;4;3;0;2339;0,493;1542;45;0,607;0;56;2339;56+;34,26666667;128,5;Low;1;Inactive;4;High Risk
715514133;Attrited Customer;F;4;Graduate;Married;Less than $40K;Blue;31;3;3;4;0;2184;0,671;1973;42;0,556;0;44;2184;36-45;46,97619048;164,4166667;Low;1;Inactive;4;High Risk
794707083;Attrited Customer;M;2;College;Single;$80K - $120K;Blue;44;5;2;4;0;3495;0,639;2131;41;0,464;0;50;3495;46-55;51,97560976;177,5833333;Low;1;Inactive;4;High Risk
772922883;Attrited Customer;M;3;Unknown;Married;$80K - $120K;Blue;22;3;3;4;0;20543;0,547;1874;42;0,615;0;41;20543;36-45;44,61904762;156,1666667;Low;1;Inactive;4;High Risk
807584958;Attrited Customer;M;3;Uneducated;Married;$60K - $80K;Blue;45;2;2;5;0;21096;0,637;1882;39;0,345;0;50;21096;46-55;48,25641026;156,8333333;Low;1;Inactive;4;High Risk
824140908;Attrited Customer;M;3;Uneducated;Single;$120K +;Blue;48;5;3;4;0;20974;0;1246;27;0;0;52;20974;46-55;46,14814815;103,8333333;Low;1;Inactive;4;High Risk
709170108;Attrited Customer;F;1;Unknown;Single;$40K - $60K;Blue;41;3;2;4;0;2425;0,187;1522;36;0,2;0;60;2425;56+;42,27777778;126,8333333;Low;1;Inactive;4;High Risk
716782758;Attrited Customer;M;3;Graduate;Single;$60K - $80K;Blue;42;3;2;4;0;19075;0,807;2013;32;0,455;0;48;19075;46-55;62,90625;167,75;Low;1;Inactive;4;High Risk
714372333;Attrited Customer;F;0;Doctorate;Married;Less than $40K;Blue;52;6;4;2;0;2302;0,52;2256;40;0,667;0;59;2302;56+;56,4;188;Low;1;Inactive;4;High Risk
718524783;Attrited Customer;M;3;High School;Unknown;$80K - $120K;Blue;34;1;3;4;0;29715;0,399;2128;39;0,345;0;40;29715;36-45;54,56410256;177,3333333;Low;1;Inactive;4;High Risk
710674533;Attrited Customer;M;1;Uneducated;Married;$60K - $80K;Blue;34;3;3;4;0;15060;0,545;1611;42;0,4;0;46;15060;46-55;38,35714286;134,25;Low;1;Inactive;4;High Risk
709161108;Attrited Customer;M;1;Unknown;Single;$60K - $80K;Blue;33;3;2;4;0;2540;0,212;1531;31;0,107;0;44;2540;36-45;49,38709677;127,5833333;Low;1;Inactive;4;High Risk
717172308;Attrited Customer;F;3;High School;Married;$40K - $60K;Blue;37;4;2;4;0;3304;0,532;1731;32;0,28;0;45;3304;36-45;54,09375;144,25;Low;1;Inactive;4;High Risk
779681433;Attrited Customer;F;3;Graduate;Married;$40K - $60K;Blue;31;6;3;4;0;14899;0,381;1519;26;0,368;0;48;14899;46-55;58,42307692;126,5833333;Low;1;Inactive;4;High Risk
713980383;Attrited Customer;F;3;Graduate;Single;Unknown;Blue;38;1;2;4;0;11025;0,501;1902;28;0,273;0;49;11025;46-55;67,92857143;158,5;Low;1;Inactive;4;High Risk
780086658;Attrited Customer;M;4;Doctorate;Unknown;$60K - $80K;Blue;28;3;2;4;0;18229;0,544;2060;39;0,625;0;43;18229;36-45;52,82051282;171,6666667;Low;1;Inactive;4;High Risk
714487458;Attrited Customer;F;5;Graduate;Divorced;$40K - $60K;Blue;40;6;4;2;0;2920;0,516;2306;39;0,625;0;49;2920;46-55;59,12820513;192,1666667;Low;1;Inactive;4;High Risk
817332483;Attrited Customer;M;0;Doctorate;Single;Unknown;Blue;47;6;4;3;0;7306;0,875;2445;43;0,593;0;63;7306;56+;56,86046512;203,75;Low;1;Inactive;4;High Risk
720930633;Attrited Customer;F;0;High School;Single;Less than $40K;Blue;46;5;4;2;0;1977;0,868;2341;37;0,37;0;58;1977;56+;63,27027027;195,0833333;Low;1;Inactive;4;High Risk
772394883;Attrited Customer;F;1;Uneducated;Single;Unknown;Blue;50;3;6;3;0;7359;0,768;2869;43;0,433;0;60;7359;56+;66,72093023;239,0833333;Low;1;Inactive;4;High Risk
802673508;Attrited Customer;M;2;Graduate;Single;$120K +;Blue;51;3;5;3;0;8760;0,726;2460;39;0,56;0;57;8760;56+;63,07692308;205;Low;1;Inactive;4;High Risk
809849358;Attrited Customer;F;2;Graduate;Divorced;Less than $40K;Blue;50;2;6;3;0;1720;0,707;2719;36;0,44;0;55;1720;46-55;75,52777778;226,5833333;Low;1;Inactive;4;High Risk
719018208;Attrited Customer;F;0;Doctorate;Married;Unknown;Blue;46;6;4;3;0;7210;0,769;2516;36;0,8;0;52;7210;46-55;69,88888889;209,6666667;Low;1;Inactive;4;High Risk
719084358;Attrited Customer;F;1;Graduate;Married;Less than $40K;Blue;46;6;4;3;0;4232;0,878;2312;37;0,609;0;55;4232;46-55;62,48648649;192,6666667;Low;1;Inactive;4;High Risk
827451333;Attrited Customer;F;2;Uneducated;Married;Less than $40K;Blue;50;3;6;3;0;2247;0,641;2615;37;0,423;0;54;2247;46-55;70,67567568;217,9166667;Low;1;Inactive;4;High Risk
708606633;Attrited Customer;F;3;Graduate;Married;$40K - $60K;Blue;44;6;3;4;0;1544;0,315;1902;35;0,4;0;56;1544;56+;54,34285714;158,5;Low;1;Inactive;4;High Risk
719577258;Attrited Customer;F;2;Uneducated;Divorced;Less than $40K;Blue;30;3;3;4;0;6811;0,677;1937;39;0,56;0;43;6811;36-45;49,66666667;161,4166667;Low;1;Inactive;4;High Risk
717725433;Attrited Customer;F;2;Graduate;Married;$40K - $60K;Blue;44;3;4;2;0;1606;0,763;2258;37;0,609;0;54;1606;46-55;61,02702703;188,1666667;Low;1;Inactive;4;High Risk
713011683;Attrited Customer;F;3;College;Married;Unknown;Blue;24;4;2;4;0;11239;0,32;2055;43;0,162;0;37;11239;36-45;47,79069767;171,25;Low;1;Inactive;4;High Risk
712829808;Attrited Customer;M;3;Uneducated;Married;$60K - $80K;Blue;29;4;3;4;0;2187;0,467;2031;40;0,333;0;39;2187;36-45;50,775;169,25;Low;1;Inactive;4;High Risk
788794758;Attrited Customer;M;4;Graduate;Single;$40K - $60K;Blue;28;2;2;4;0;2979;0,644;2061;38;0,462;0;46;2979;46-55;54,23684211;171,75;Low;1;Inactive;4;High Risk
714443058;Attrited Customer;F;4;College;Married;Less than $40K;Blue;28;5;2;4;0;1484;0,2;1664;39;0,5;0;43;1484;36-45;42,66666667;138,6666667;Low;1;Inactive;4;High Risk
787339158;Attrited Customer;M;1;Graduate;Married;$80K - $120K;Blue;50;3;6;3;0;8688;0,426;2361;41;0,464;0;56;8688;56+;57,58536585;196,75;Low;1;Inactive;4;High Risk
711683358;Attrited Customer;F;3;High School;Unknown;Less than $40K;Blue;41;2;3;4;0;3313;0,561;2135;44;0,419;0;46;3313;46-55;48,52272727;177,9166667;Low;1;Inactive;4;High Risk
787482033;Attrited Customer;M;1;High School;Divorced;$80K - $120K;Blue;48;1;5;3;0;28930;0,645;2251;27;0,227;0;60;28930;56+;83,37037037;187,5833333;Low;1;Inactive;4;High Risk
812247033;Attrited Customer;F;3;Uneducated;Married;Less than $40K;Blue;46;5;5;2;0;3536;0,542;3281;39;0,393;0;51;3536;46-55;84,12820513;273,4166667;Low;1;Inactive;4;High Risk
